,user_id,follow_user_id,strength,Unnamed: 0_actual,id_actual,name_actual,screen_name_actual,statuses_count_actual,followers_count_actual,friends_count_actual,favourites_count_actual,Account Type_actual,Group Type_actual,Unnamed: 0_follows,id_follows,name_follows,screen_name_follows,statuses_count_follows,followers_count_follows,friends_count_follows,favourites_count_follows,Account Type_follows,Group Type_follows
162381,26528107.0,60811341.0,40,190.0,26528107.0,Beckett Ammons,Becks07,5352.0,384.0,187.0,877.0,real,genuine,1411.0,60811341.0,Taylor Sanchez,TaySanch,1047.0,135.0,159.0,1064.0,real,genuine
162386,26528107.0,26528107.0,41,190.0,26528107.0,Beckett Ammons,Becks07,5352.0,384.0,187.0,877.0,real,genuine,190.0,26528107.0,Beckett Ammons,Becks07,5352.0,384.0,187.0,877.0,real,genuine
162431,2334889399.0,2966827845.0,49,2191.0,2334889399.0,yala,frootcker,14197.0,713.0,932.0,1128.0,real,genuine,3391.0,2966827845.0,natalia,wthahs,8134.0,600.0,88.0,3811.0,real,genuine
162545,2334889399.0,1732923944.0,31,2191.0,2334889399.0,yala,frootcker,14197.0,713.0,932.0,1128.0,real,genuine,2930.0,1732923944.0,Court CliffordSus@.@,overndover,111434.0,10545.0,168.0,31856.0,real,genuine
162805,612129754.0,528800946.0,34,430.0,612129754.0,Kaitlin❁,DjKaitlin71,3184.0,428.0,467.0,2865.0,real,genuine,385.0,528800946.0,Danni△⃒⃘,Danielle_Renee7,3094.0,390.0,376.0,4138.0,real,genuine
162808,612129754.0,612129754.0,11,430.0,612129754.0,Kaitlin❁,DjKaitlin71,3184.0,428.0,467.0,2865.0,real,genuine,430.0,612129754.0,Kaitlin❁,DjKaitlin71,3184.0,428.0,467.0,2865.0,real,genuine
162849,612129754.0,297808691.0,15,430.0,612129754.0,Kaitlin❁,DjKaitlin71,3184.0,428.0,467.0,2865.0,real,genuine,762.0,297808691.0,Jace Zipp,JuicyJace_,17362.0,2011.0,970.0,8480.0,real,genuine
162852,236449587.0,236449587.0,44,342.0,236449587.0,Connor Brady,Connor_Brady,10259.0,1070.0,357.0,4409.0,real,genuine,342.0,236449587.0,Connor Brady,Connor_Brady,10259.0,1070.0,357.0,4409.0,real,genuine
162858,2334997532.0,2334997532.0,23,738.0,2334997532.0,Haruka,Jo_haruka,950.0,34.0,73.0,82.0,real,genuine,738.0,2334997532.0,Haruka,Jo_haruka,950.0,34.0,73.0,82.0,real,genuine
163255,26621229.0,1373517728.0,35,2960.0,26621229.0,Petreanna.,peh_tree_yanna,19854.0,1202.0,1469.0,64330.0,real,genuine,65.0,1373517728.0,Jerome,AkheemV,57768.0,348.0,389.0,13804.0,real,genuine
163274,26621229.0,26621229.0,22,2960.0,26621229.0,Petreanna.,peh_tree_yanna,19854.0,1202.0,1469.0,64330.0,real,genuine,2960.0,26621229.0,Petreanna.,peh_tree_yanna,19854.0,1202.0,1469.0,64330.0,real,genuine
163296,26621229.0,1950803306.0,8,2960.0,26621229.0,Petreanna.,peh_tree_yanna,19854.0,1202.0,1469.0,64330.0,real,genuine,1606.0,1950803306.0,the lynch girl.,_QueenToraay,35972.0,646.0,604.0,16146.0,real,genuine
163298,26621229.0,274173841.0,12,2960.0,26621229.0,Petreanna.,peh_tree_yanna,19854.0,1202.0,1469.0,64330.0,real,genuine,3284.0,274173841.0,Anah ✌️,thecrownisme,13353.0,273.0,468.0,1574.0,real,genuine
163303,26621229.0,898427606.0,41,2960.0,26621229.0,Petreanna.,peh_tree_yanna,19854.0,1202.0,1469.0,64330.0,real,genuine,776.0,898427606.0,Kieran the Whale,KCaton04,28353.0,343.0,320.0,6442.0,real,genuine
163313,26621229.0,101116311.0,30,2960.0,26621229.0,Petreanna.,peh_tree_yanna,19854.0,1202.0,1469.0,64330.0,real,genuine,2893.0,101116311.0,Cape Nate,nxtey,4240.0,254.0,236.0,489.0,real,genuine
163361,2337516668.0,2337516668.0,2,3251.0,2337516668.0,#MikeeTea,mpldelaraftw_,42562.0,2734.0,997.0,6099.0,real,genuine,3251.0,2337516668.0,#MikeeTea,mpldelaraftw_,42562.0,2734.0,997.0,6099.0,real,genuine
163420,26621229.0,132897398.0,24,2960.0,26621229.0,Petreanna.,peh_tree_yanna,19854.0,1202.0,1469.0,64330.0,real,genuine,1923.0,132897398.0,fukc greys anatomy,cersex,97198.0,649.0,895.0,24840.0,real,genuine
163430,26621229.0,52929021.0,45,2960.0,26621229.0,Petreanna.,peh_tree_yanna,19854.0,1202.0,1469.0,64330.0,real,genuine,21.0,52929021.0,Unruly Zario ,868RudeBoi,69809.0,1605.0,969.0,12583.0,real,genuine
163557,612711615.0,612711615.0,47,3461.0,612711615.0,Zayn.,zarryftstars,26443.0,3218.0,1943.0,10545.0,real,genuine,3461.0,612711615.0,Zayn.,zarryftstars,26443.0,3218.0,1943.0,10545.0,real,genuine
163863,612711615.0,573221967.0,35,3461.0,612711615.0,Zayn.,zarryftstars,26443.0,3218.0,1943.0,10545.0,real,genuine,2153.0,573221967.0,kait,papercuthes,17384.0,3261.0,68.0,7690.0,real,genuine
164121,2337952426.0,2337952426.0,44,3135.0,2337952426.0,seb oliver,seboliver1,514.0,190.0,228.0,490.0,real,genuine,3135.0,2337952426.0,seb oliver,seboliver1,514.0,190.0,228.0,490.0,real,genuine
164164,237378862.0,237378862.0,48,1477.0,237378862.0,Travis Teague,TravisTeague12,15764.0,545.0,623.0,2463.0,real,genuine,1477.0,237378862.0,Travis Teague,TravisTeague12,15764.0,545.0,623.0,2463.0,real,genuine
164445,26683817.0,26683817.0,37,720.0,26683817.0,Jen,Jenw0114,7629.0,214.0,101.0,19715.0,real,genuine,720.0,26683817.0,Jen,Jenw0114,7629.0,214.0,101.0,19715.0,real,genuine
164637,2339482580.0,2339482580.0,18,2286.0,2339482580.0,hαrpєr✨,hharrperr,2581.0,406.0,401.0,8443.0,real,genuine,2286.0,2339482580.0,hαrpєr✨,hharrperr,2581.0,406.0,401.0,8443.0,real,genuine
164654,612832024.0,876638474.0,24,771.0,612832024.0,just ,JustineOxborrow,54336.0,717.0,638.0,56683.0,real,genuine,2562.0,876638474.0,kenzie,kenzzn,33279.0,900.0,600.0,31879.0,real,genuine
164665,237660270.0,237660270.0,2,1620.0,237660270.0,athirah,_athirahrazak_,5899.0,311.0,381.0,196.0,real,genuine,1620.0,237660270.0,athirah,_athirahrazak_,5899.0,311.0,381.0,196.0,real,genuine
164737,612832024.0,1311456667.0,20,771.0,612832024.0,just ,JustineOxborrow,54336.0,717.0,638.0,56683.0,real,genuine,290.0,1311456667.0,♡Cassie♡,Cassie_G98,11182.0,280.0,285.0,11857.0,real,genuine
164741,612832024.0,612832024.0,39,771.0,612832024.0,just ,JustineOxborrow,54336.0,717.0,638.0,56683.0,real,genuine,771.0,612832024.0,just ,JustineOxborrow,54336.0,717.0,638.0,56683.0,real,genuine
164878,2342765528.0,2342765528.0,29,1032.0,2342765528.0,Kube,MurderKube,32686.0,290.0,444.0,15580.0,real,genuine,1032.0,2342765528.0,Kube,MurderKube,32686.0,290.0,444.0,15580.0,real,genuine
164889,2342765528.0,1107989989.0,19,1032.0,2342765528.0,Kube,MurderKube,32686.0,290.0,444.0,15580.0,real,genuine,321.0,1107989989.0,El Cid,Cidoku,57581.0,153.0,97.0,7254.0,real,genuine
165259,612847186.0,612847186.0,11,3170.0,612847186.0,steven green,sjplep,28771.0,858.0,2000.0,1039.0,real,genuine,3170.0,612847186.0,steven green,sjplep,28771.0,858.0,2000.0,1039.0,real,genuine
165275,27014940.0,27014940.0,9,763.0,27014940.0,Jules,Julesis,890.0,155.0,536.0,74.0,real,genuine,763.0,27014940.0,Jules,Julesis,890.0,155.0,536.0,74.0,real,genuine
165381,238040058.0,19557634.0,28,59.0,238040058.0,Däve Agee,AgeeWx,14187.0,358.0,967.0,280.0,real,genuine,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine
165384,238040058.0,238040058.0,7,59.0,238040058.0,Däve Agee,AgeeWx,14187.0,358.0,967.0,280.0,real,genuine,59.0,238040058.0,Däve Agee,AgeeWx,14187.0,358.0,967.0,280.0,real,genuine
165476,238588883.0,238588883.0,15,487.0,238588883.0,AhmeD,Engr_13,383.0,241.0,345.0,659.0,real,genuine,487.0,238588883.0,AhmeD,Engr_13,383.0,241.0,345.0,659.0,real,genuine
165529,27119540.0,27119540.0,47,1433.0,27119540.0,James Malik,TheJamesMalik,68297.0,1229.0,284.0,2251.0,real,genuine,1433.0,27119540.0,James Malik,TheJamesMalik,68297.0,1229.0,284.0,2251.0,real,genuine
165652,2343128508.0,2343128508.0,7,1238.0,2343128508.0,Tux,WetSeaIs,5850.0,608.0,262.0,2784.0,real,genuine,1238.0,2343128508.0,Tux,WetSeaIs,5850.0,608.0,262.0,2784.0,real,genuine
165914,613345676.0,613345676.0,39,227.0,613345676.0,☁In The Clouds☁,BluntDoctah,12230.0,1203.0,2001.0,5542.0,real,genuine,227.0,613345676.0,☁In The Clouds☁,BluntDoctah,12230.0,1203.0,2001.0,5542.0,real,genuine
165942,238594254.0,238594254.0,17,1223.0,238594254.0,Rikki Johnson,Riiikkiii,6089.0,171.0,169.0,4165.0,real,genuine,1223.0,238594254.0,Rikki Johnson,Riiikkiii,6089.0,171.0,169.0,4165.0,real,genuine
166106,27244453.0,27244453.0,3,718.0,27244453.0,Jeffrey Lutz,JeffreyDLutz,11239.0,639.0,559.0,4.0,real,genuine,718.0,27244453.0,Jeffrey Lutz,JeffreyDLutz,11239.0,639.0,559.0,4.0,real,genuine
166184,27244453.0,35941580.0,42,718.0,27244453.0,Jeffrey Lutz,JeffreyDLutz,11239.0,639.0,559.0,4.0,real,genuine,967.0,35941580.0,Matthew Harding,Matt_Harding,15132.0,432.0,1154.0,3053.0,real,genuine
166283,2347555622.0,2347555622.0,39,2859.0,2347555622.0,kaitlyn,allmylovehoran,10253.0,2951.0,2145.0,1054.0,real,genuine,2859.0,2347555622.0,kaitlyn,allmylovehoran,10253.0,2951.0,2145.0,1054.0,real,genuine
166622,614447598.0,614447598.0,34,248.0,614447598.0,Dad,BrotherAddison,8158.0,158.0,347.0,5043.0,real,genuine,248.0,614447598.0,Dad,BrotherAddison,8158.0,158.0,347.0,5043.0,real,genuine
166668,238665139.0,238665139.0,22,2612.0,238665139.0,Kandice,kweenkandice,6180.0,123.0,206.0,1650.0,real,genuine,2612.0,238665139.0,Kandice,kweenkandice,6180.0,123.0,206.0,1650.0,real,genuine
166981,614770385.0,614770385.0,20,1877.0,614770385.0,JB,brockly36,103.0,26.0,189.0,40.0,real,genuine,1877.0,614770385.0,JB,brockly36,103.0,26.0,189.0,40.0,real,genuine
167021,239565588.0,239565588.0,12,2894.0,239565588.0,o2boval,o2bOval,853.0,14.0,30.0,18.0,real,genuine,2894.0,239565588.0,o2boval,o2bOval,853.0,14.0,30.0,18.0,real,genuine
167152,27292659.0,27292659.0,45,2765.0,27292659.0,Michael E. Martin,memartinsings,15889.0,741.0,579.0,2294.0,real,genuine,2765.0,27292659.0,Michael E. Martin,memartinsings,15889.0,741.0,579.0,2294.0,real,genuine
167287,2347977979.0,2347977979.0,21,237.0,2347977979.0,Brandon Vizcarra,BrandonVizc85,4265.0,171.0,129.0,1838.0,real,genuine,237.0,2347977979.0,Brandon Vizcarra,BrandonVizc85,4265.0,171.0,129.0,1838.0,real,genuine
167401,615237160.0,615237160.0,7,2624.0,615237160.0,Sergio Gómez,laleydeSergio,16551.0,493.0,655.0,2959.0,real,genuine,2624.0,615237160.0,Sergio Gómez,laleydeSergio,16551.0,493.0,655.0,2959.0,real,genuine
167436,27327680.0,27327680.0,1,2725.0,27327680.0,Maritza Gonzalez,maritzgla,305.0,55.0,51.0,89.0,real,genuine,2725.0,27327680.0,Maritza Gonzalez,maritzgla,305.0,55.0,51.0,89.0,real,genuine
167457,27327680.0,32682158.0,32,2725.0,27327680.0,Maritza Gonzalez,maritzgla,305.0,55.0,51.0,89.0,real,genuine,1501.0,32682158.0,Ulises Gonzalez,Ulisesbarrie,121.0,18.0,73.0,28.0,real,genuine
167606,2349578599.0,2349578599.0,18,2727.0,2349578599.0,Mark Malek,mark_malek,1428.0,89.0,66.0,861.0,real,genuine,2727.0,2349578599.0,Mark Malek,mark_malek,1428.0,89.0,66.0,861.0,real,genuine
167638,240167062.0,240167062.0,32,1554.0,240167062.0,Yentle Carmelette ♡∞,XTINA_LEA,12561.0,787.0,1007.0,5967.0,real,genuine,1554.0,240167062.0,Yentle Carmelette ♡∞,XTINA_LEA,12561.0,787.0,1007.0,5967.0,real,genuine
167799,27372659.0,27372659.0,32,399.0,27372659.0,DayOtraVez,DayObama,16004.0,590.0,894.0,806.0,real,genuine,399.0,27372659.0,DayOtraVez,DayObama,16004.0,590.0,894.0,806.0,real,genuine
167859,616602934.0,616602934.0,47,470.0,616602934.0,EGO,Ego1_,3839.0,226.0,419.0,1197.0,real,genuine,470.0,616602934.0,EGO,Ego1_,3839.0,226.0,419.0,1197.0,real,genuine
168014,2349866700.0,163523407.0,40,530.0,2349866700.0,Francis G,FrancisIs4Real,1157.0,135.0,108.0,2309.0,real,genuine,1239.0,163523407.0,〽️ijoTito,Romero_ES2,16833.0,664.0,419.0,8100.0,real,genuine
168026,2349866700.0,2349866700.0,46,530.0,2349866700.0,Francis G,FrancisIs4Real,1157.0,135.0,108.0,2309.0,real,genuine,530.0,2349866700.0,Francis G,FrancisIs4Real,1157.0,135.0,108.0,2309.0,real,genuine
168215,2351779201.0,2351779201.0,18,2909.0,2351779201.0,思齐♥,omoimi,1523.0,42.0,203.0,525.0,real,genuine,2909.0,2351779201.0,思齐♥,omoimi,1523.0,42.0,203.0,525.0,real,genuine
168238,2351779201.0,15805367.0,31,2909.0,2351779201.0,思齐♥,omoimi,1523.0,42.0,203.0,525.0,real,genuine,408.0,15805367.0,Deji nya~ (°◡°♡).:｡,DejiNyucu,26577.0,2474.0,224.0,1962.0,real,genuine
168273,27493957.0,27493957.0,8,781.0,27493957.0,DiEzEL_THEGREAT,KUSHnBelvii,19549.0,323.0,204.0,2587.0,real,genuine,781.0,27493957.0,DiEzEL_THEGREAT,KUSHnBelvii,19549.0,323.0,204.0,2587.0,real,genuine
168288,616973273.0,616973273.0,44,2754.0,616973273.0,meg,megs_meow,29467.0,937.0,314.0,29569.0,real,genuine,2754.0,616973273.0,meg,megs_meow,29467.0,937.0,314.0,29569.0,real,genuine
168463,240362521.0,240362521.0,34,2552.0,240362521.0,Kiera Carroll,keezykc,11256.0,322.0,227.0,1086.0,real,genuine,2552.0,240362521.0,Kiera Carroll,keezykc,11256.0,322.0,227.0,1086.0,real,genuine
168547,617872589.0,617872589.0,2,1489.0,617872589.0,Sherie,TuckerSherie,849.0,13.0,12.0,47.0,real,genuine,1489.0,617872589.0,Sherie,TuckerSherie,849.0,13.0,12.0,47.0,real,genuine
168571,27570114.0,27570114.0,9,3333.0,27570114.0,Kristi K. Betts,txlibrarylady,1335.0,246.0,164.0,499.0,real,genuine,3333.0,27570114.0,Kristi K. Betts,txlibrarylady,1335.0,246.0,164.0,499.0,real,genuine
168708,2352634238.0,2352634238.0,49,2841.0,2352634238.0,Nashish,nashturbater_,3357.0,273.0,238.0,2996.0,real,genuine,2841.0,2352634238.0,Nashish,nashturbater_,3357.0,273.0,238.0,2996.0,real,genuine
168709,2352634238.0,2223611410.0,5,2841.0,2352634238.0,Nashish,nashturbater_,3357.0,273.0,238.0,2996.0,real,genuine,238.0,2223611410.0,The Great Brandino,Brandonflakes10,2117.0,370.0,330.0,4254.0,real,genuine
168854,2352634238.0,1561409924.0,13,2841.0,2352634238.0,Nashish,nashturbater_,3357.0,273.0,238.0,2996.0,real,genuine,314.0,1561409924.0,Chloe Wood,Chloe_Would,1277.0,315.0,253.0,440.0,real,genuine
168916,618739366.0,618739366.0,28,1813.0,618739366.0,Nyalong,balangchuol,7698.0,535.0,331.0,4470.0,real,genuine,1813.0,618739366.0,Nyalong,balangchuol,7698.0,535.0,331.0,4470.0,real,genuine
169060,2353354449.0,2353354449.0,24,2147.0,2353354449.0,Falyn Mapel,falyn_mapel,409.0,137.0,242.0,1050.0,real,genuine,2147.0,2353354449.0,Falyn Mapel,falyn_mapel,409.0,137.0,242.0,1050.0,real,genuine
169180,27582887.0,27582887.0,4,2596.0,27582887.0,Paul,knoxynz,36913.0,807.0,907.0,3262.0,real,genuine,2596.0,27582887.0,Paul,knoxynz,36913.0,807.0,907.0,3262.0,real,genuine
169473,27611640.0,27611640.0,26,1369.0,27611640.0,Sourav Ghosh,Sourav_Ghosh,523.0,120.0,137.0,25.0,real,genuine,1369.0,27611640.0,Sourav Ghosh,Sourav_Ghosh,523.0,120.0,137.0,25.0,real,genuine
169475,2354237761.0,2354237761.0,43,3239.0,2354237761.0,I support Mer/Ellen,superfosterGrey,70392.0,1035.0,1454.0,5965.0,real,genuine,3239.0,2354237761.0,I support Mer/Ellen,superfosterGrey,70392.0,1035.0,1454.0,5965.0,real,genuine
169596,2354237761.0,2973666916.0,31,3239.0,2354237761.0,I support Mer/Ellen,superfosterGrey,70392.0,1035.0,1454.0,5965.0,real,genuine,2998.0,2973666916.0,Mili♔,pumpitellen,4146.0,424.0,273.0,1944.0,real,genuine
169755,27623289.0,27623289.0,17,1170.0,27623289.0,Rick Grubbs,RGrubbs1,371.0,106.0,266.0,111.0,real,genuine,1170.0,27623289.0,Rick Grubbs,RGrubbs1,371.0,106.0,266.0,111.0,real,genuine
169963,619528467.0,619528467.0,15,1584.0,619528467.0,Zonic,ZonicZoneCop,53599.0,755.0,318.0,2785.0,real,genuine,1584.0,619528467.0,Zonic,ZonicZoneCop,53599.0,755.0,318.0,2785.0,real,genuine
170033,27679500.0,27679500.0,19,2676.0,27679500.0,Luke Atherton,lookatherton,1474.0,110.0,98.0,185.0,real,genuine,2676.0,27679500.0,Luke Atherton,lookatherton,1474.0,110.0,98.0,185.0,real,genuine
170170,2355847777.0,2355847777.0,20,3240.0,2355847777.0,TeccaNina* ,supermanplusme,6939.0,435.0,296.0,12729.0,real,genuine,3240.0,2355847777.0,TeccaNina* ,supermanplusme,6939.0,435.0,296.0,12729.0,real,genuine
170246,241157629.0,241157629.0,20,917.0,241157629.0,Luke,Luke24_,2995.0,94.0,334.0,83.0,real,genuine,917.0,241157629.0,Luke,Luke24_,2995.0,94.0,334.0,83.0,real,genuine
170297,620078665.0,620078665.0,13,274.0,620078665.0,Caline Abboud Haddad,CalineHadad,410.0,85.0,179.0,133.0,real,genuine,274.0,620078665.0,Caline Abboud Haddad,CalineHadad,410.0,85.0,179.0,133.0,real,genuine
170374,27746415.0,571446535.0,4,2803.0,27746415.0,Mobi2Go,mobi2go,1081.0,594.0,1408.0,171.0,real,genuine,1484.0,571446535.0,Troy Hammond ™,TroyHammo,5840.0,1226.0,1183.0,2111.0,real,genuine
170469,2356425746.0,2356425746.0,22,197.0,2356425746.0,BenEWriggle ,BenEWriggle,10423.0,169.0,313.0,6879.0,real,genuine,197.0,2356425746.0,BenEWriggle ,BenEWriggle,10423.0,169.0,313.0,6879.0,real,genuine
170480,620404975.0,620404975.0,3,1894.0,620404975.0,Dave Craig,caffeinatednz,3806.0,2746.0,2547.0,2901.0,real,genuine,1894.0,620404975.0,Dave Craig,caffeinatednz,3806.0,2746.0,2547.0,2901.0,real,genuine
170794,16740486.0,16740486.0,17,1.0,16740486.0,genebailey,genebailey,520.0,219.0,406.0,36.0,spam,social,1.0,16740486.0,genebailey,genebailey,520.0,219.0,406.0,36.0,spam,social
170812,16740486.0,22256645.0,30,1.0,16740486.0,genebailey,genebailey,520.0,219.0,406.0,36.0,spam,social,14.0,22256645.0,Great Minds Quotes,GreatestQuotes,28897.0,2991573.0,211890.0,10.0,spam,traditional
170843,18013384.0,18013384.0,13,3.0,18013384.0,Doggie Cakes Bakery,DoggieCakes,8512.0,2069.0,1177.0,70.0,spam,social,3.0,18013384.0,Doggie Cakes Bakery,DoggieCakes,8512.0,2069.0,1177.0,70.0,spam,social
170860,22316443.0,22316443.0,5,5.0,22316443.0,KaRonda Fleming,ShowYouSuccess,7778.0,506.0,1002.0,380.0,spam,social,5.0,22316443.0,KaRonda Fleming,ShowYouSuccess,7778.0,506.0,1002.0,380.0,spam,social
170913,26117307.0,26117307.0,35,7.0,26117307.0,Laurie Moon,LaurieMoonPR,5473.0,396.0,440.0,194.0,spam,social,7.0,26117307.0,Laurie Moon,LaurieMoonPR,5473.0,396.0,440.0,194.0,spam,social
171027,26117307.0,15947185.0,44,7.0,26117307.0,Laurie Moon,LaurieMoonPR,5473.0,396.0,440.0,194.0,spam,social,120.0,15947185.0,TweetSmarter,TweetSmarter,123974.0,396490.0,142691.0,1895.0,spam,traditional
171141,43133380.0,43133380.0,29,9.0,43133380.0,Linda Pophal,StratCommun,3910.0,1319.0,809.0,3.0,spam,social,9.0,43133380.0,Linda Pophal,StratCommun,3910.0,1319.0,809.0,3.0,spam,social
171218,75863742.0,75863742.0,28,10.0,75863742.0,ScreenwritingU.com,ScreenwritingU,4361.0,94666.0,90861.0,207.0,spam,social,10.0,75863742.0,ScreenwritingU.com,ScreenwritingU,4361.0,94666.0,90861.0,207.0,spam,social
171401,101882667.0,101882667.0,14,12.0,101882667.0,CO Women's College,DUWomensCollege,2911.0,1232.0,2001.0,2.0,spam,social,12.0,101882667.0,CO Women's College,DUWomensCollege,2911.0,1232.0,2001.0,2.0,spam,social
171549,177804013.0,177804013.0,44,43.0,177804013.0,Angela Hemans,ultrasoundangie,11653.0,2158.0,2219.0,782.0,spam,social,43.0,177804013.0,Angela Hemans,ultrasoundangie,11653.0,2158.0,2219.0,782.0,spam,social
171885,226535277.0,226535277.0,22,83.0,226535277.0,Holly Jean,HollyJeanTampa,9801.0,1979.0,2023.0,60.0,spam,social,83.0,226535277.0,Holly Jean,HollyJeanTampa,9801.0,1979.0,2023.0,60.0,spam,social
171965,348672642.0,348672642.0,47,192.0,348672642.0,Ask Dr. Anna,Sweetbonana,2040.0,953.0,1248.0,2.0,spam,social,192.0,348672642.0,Ask Dr. Anna,Sweetbonana,2040.0,953.0,1248.0,2.0,spam,social
172841,367151210.0,367151210.0,44,201.0,367151210.0,Astrid v IJzendoorn,Solidzumba,2976.0,235.0,229.0,10.0,spam,social,201.0,367151210.0,Astrid v IJzendoorn,Solidzumba,2976.0,235.0,229.0,10.0,spam,social
173164,549394334.0,549394334.0,9,382.0,549394334.0,Innovate Life Succes,ILSC777,10404.0,1119.0,1885.0,473.0,spam,social,382.0,549394334.0,Innovate Life Succes,ILSC777,10404.0,1119.0,1885.0,473.0,spam,social
173173,836255282.0,836255282.0,29,401.0,836255282.0,Janet Nerdrum,JanetNerdrum,851.0,374.0,322.0,25.0,spam,social,401.0,836255282.0,Janet Nerdrum,JanetNerdrum,851.0,374.0,322.0,25.0,spam,social
173624,926780918.0,926780918.0,39,406.0,926780918.0,What Time Do I Work,wtdiwdotcom,1921.0,824.0,778.0,5.0,spam,social,406.0,926780918.0,What Time Do I Work,wtdiwdotcom,1921.0,824.0,778.0,5.0,spam,social
174031,1372026204.0,1372026204.0,34,431.0,1372026204.0,New To HR,NewToHR,3139.0,1776.0,2001.0,38.0,spam,social,431.0,1372026204.0,New To HR,NewToHR,3139.0,1776.0,2001.0,38.0,spam,social
174082,1702860350.0,1702860350.0,31,446.0,1702860350.0,Best Business Books,Best_Biz_Books,190.0,3637.0,342.0,10.0,spam,social,446.0,1702860350.0,Best Business Books,Best_Biz_Books,190.0,3637.0,342.0,10.0,spam,social
174231,2429405521.0,2429405521.0,45,462.0,2429405521.0,Rick Chou,RickChou_TD,170.0,115.0,353.0,38.0,spam,social,462.0,2429405521.0,Rick Chou,RickChou_TD,170.0,115.0,353.0,38.0,spam,social
174492,16195340.0,16195340.0,44,1401.0,16195340.0,TsSexyChanel,TSSexyChanel,184661.0,5795.0,186.0,57.0,spam,social,1401.0,16195340.0,TsSexyChanel,TSSexyChanel,184661.0,5795.0,186.0,57.0,spam,social
174683,26364491.0,26364491.0,37,111.0,26364491.0,Cameron,ThatManCam,67792.0,918.0,728.0,1989.0,spam,social,111.0,26364491.0,Cameron,ThatManCam,67792.0,918.0,728.0,1989.0,spam,social
174872,27164845.0,270710696.0,22,1758.0,27164845.0,IG: Killaklassik,kiddklassik,54921.0,1141.0,796.0,121.0,spam,social,2766.0,270710696.0,Baeless in Seattle,mesa_mese,97292.0,973.0,897.0,1239.0,real,genuine
174915,41613571.0,41613571.0,25,198.0,41613571.0,Keven Triple 7's,KidDricc,41093.0,1479.0,931.0,206.0,spam,social,198.0,41613571.0,Keven Triple 7's,KidDricc,41093.0,1479.0,931.0,206.0,spam,social
175622,41613571.0,198270955.0,27,198.0,41613571.0,Keven Triple 7's,KidDricc,41093.0,1479.0,931.0,206.0,spam,social,1512.0,198270955.0,Al Hostile,VampHostile,147109.0,1986.0,1064.0,10351.0,real,genuine
175640,41613571.0,2360557705.0,37,198.0,41613571.0,Keven Triple 7's,KidDricc,41093.0,1479.0,931.0,206.0,spam,social,222.0,2360557705.0,Miyoko Yousef,MiyokoYousef,49.0,5.0,38.0,0.0,spam,social
175974,109905756.0,109905756.0,19,1390.0,109905756.0,Hanna Julian,HannaJulian,58821.0,1540.0,596.0,11751.0,spam,social,1390.0,109905756.0,Hanna Julian,HannaJulian,58821.0,1540.0,596.0,11751.0,spam,social
176267,142299179.0,142299179.0,6,1671.0,142299179.0,ひげまゆげDJyui,higemayugeDJyui,38841.0,1284.0,879.0,1137.0,spam,social,1671.0,142299179.0,ひげまゆげDJyui,higemayugeDJyui,38841.0,1284.0,879.0,1137.0,spam,social
176693,143894405.0,143894405.0,40,1490.0,143894405.0,  Love Me Later,_iHATEMOON,78953.0,37667.0,16289.0,14214.0,spam,social,1490.0,143894405.0,  Love Me Later,_iHATEMOON,78953.0,37667.0,16289.0,14214.0,spam,social
176739,229579492.0,229579492.0,9,2702.0,229579492.0,〽️ap 〽️eezy,FollowThe_MAP,25815.0,526.0,296.0,145.0,spam,social,2702.0,229579492.0,〽️ap 〽️eezy,FollowThe_MAP,25815.0,526.0,296.0,145.0,spam,social
177157,279715787.0,279715787.0,28,1400.0,279715787.0,Sidney,sidonwu,3562.0,191.0,425.0,11.0,spam,social,1400.0,279715787.0,Sidney,sidonwu,3562.0,191.0,425.0,11.0,spam,social
